dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,283.579810,340.081084,97.000000,100.000000,0.000000,0.000000,5.899148
0.020000,285.432236,339.327090,99.000000,100.000000,0.000000,0.000000,5.894136
0.020000,287.280902,338.563921,101.000000,100.000000,0.000000,0.000000,5.889232
0.020000,289.125846,337.791796,103.000000,100.000000,0.000000,0.000000,5.884437
0.020000,290.967109,337.010932,105.000000,100.000000,0.000000,0.000000,5.879750
0.020000,292.804732,336.221549,107.000000,100.000000,0.000000,0.000000,5.875172
0.020000,294.638766,335.423859,109.000000,100.000000,0.000000,0.000000,5.870702
0.020000,296.469260,334.618078,111.000000,100.000000,0.000000,0.000000,5.866340
0.020000,298.296267,333.804419,113.000000,100.000000,0.000000,0.000000,5.862087
0.020000,300.119841,332.983095,115.000000,100.000000,0.000000,0.000000,5.857942
0.020000,301.940041,332.154318,117.000000,100.000000,0.000000,0.000000,5.853904
0.020000,303.756924,331.318296,119.000000,100.000000,0.000000,0.000000,5.849975
0.020000,305.570552,330.475240,121.000000,100.000000,0.000000,0.000000,5.846153
0.020000,307.380991,329.625357,123.000000,100.000000,0.000000,0.000000,5.842439
0.020000,309.188307,328.768851,125.000000,100.000000,0.000000,0.000000,5.838832
0.020000,310.992569,327.905928,127.000000,100.000000,0.000000,0.000000,5.835332
0.020000,312.793846,327.036790,129.000000,100.000000,0.000000,0.000000,5.831938
0.020000,314.592210,326.161641,131.000000,100.000000,0.000000,0.000000,5.828651
0.020000,316.387736,325.280681,133.000000,100.000000,0.000000,0.000000,5.825470
0.020000,318.180494,324.394110,135.000000,100.000000,0.000000,0.000000,5.822396
0.020000,319.970566,323.502125,137.000000,100.000000,0.000000,0.000000,5.819426
0.020000,321.758028,322.604923,139.000000,100.000000,0.000000,0.000000,5.816562
0.020000,323.542962,321.702699,141.000000,100.000000,0.000000,0.000000,5.813803
0.020000,325.325448,320.795647,143.000000,100.000000,0.000000,0.000000,5.811149
0.020000,327.105568,319.883959,145.000000,100.000000,0.000000,0.000000,5.808599
0.020000,328.883405,318.967828,147.000000,100.000000,0.000000,0.000000,5.806153
0.020000,330.659045,318.047444,149.000000,100.000000,0.000000,0.000000,5.803812
0.020000,332.432570,317.122996,151.000000,100.000000,0.000000,0.000000,5.801573
0.020000,334.204070,316.194673,153.000000,100.000000,0.000000,0.000000,5.799438
0.020000,335.973631,315.262660,155.000000,100.000000,0.000000,0.000000,5.797406
0.020000,337.741344,314.327144,157.000000,100.000000,0.000000,0.000000,5.795476
