dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,341.826906,464.827460,177.000000,100.000000,0.000000,0.000000,0.094711
0.020000,343.817929,465.016746,179.000000,100.000000,0.000000,0.000000,0.094855
0.020000,345.808926,465.206296,181.000000,100.000000,0.000000,0.000000,0.094977
0.020000,347.799902,465.396070,183.000000,100.000000,0.000000,0.000000,0.095079
0.020000,349.790861,465.586025,185.000000,100.000000,0.000000,0.000000,0.095160
0.020000,351.781806,465.776121,187.000000,100.000000,0.000000,0.000000,0.095220
0.020000,353.772742,465.966316,189.000000,100.000000,0.000000,0.000000,0.095259
0.020000,355.763673,466.156569,191.000000,100.000000,0.000000,0.000000,0.095278
0.020000,357.754601,466.346838,193.000000,100.000000,0.000000,0.000000,0.095276
0.020000,359.745533,466.537082,195.000000,100.000000,0.000000,0.000000,0.095253
0.020000,361.736470,466.727259,197.000000,100.000000,0.000000,0.000000,0.095209
0.020000,363.727418,466.917328,199.000000,100.000000,0.000000,0.000000,0.095144
0.020000,365.718381,467.107247,201.000000,100.000000,0.000000,0.000000,0.095059
0.020000,367.709361,467.296976,203.000000,100.000000,0.000000,0.000000,0.094952
0.020000,369.700364,467.486473,205.000000,100.000000,0.000000,0.000000,0.094825
0.020000,371.691392,467.675695,207.000000,100.000000,0.000000,0.000000,0.094677
0.020000,373.682451,467.864603,209.000000,100.000000,0.000000,0.000000,0.094509
0.020000,375.673543,468.053154,211.000000,100.000000,0.000000,0.000000,0.094319
0.020000,377.664673,468.241307,213.000000,100.000000,0.000000,0.000000,0.094109
0.020000,379.655844,468.429020,215.000000,100.000000,0.000000,0.000000,0.093878
0.020000,381.647061,468.616253,217.000000,100.000000,0.000000,0.000000,0.093626
0.020000,383.638327,468.802963,219.000000,100.000000,0.000000,0.000000,0.093353
0.020000,385.629645,468.989109,221.000000,100.000000,0.000000,0.000000,0.093060
0.020000,387.621020,469.174651,223.000000,100.000000,0.000000,0.000000,0.092745
0.020000,389.612456,469.359545,225.000000,100.000000,0.000000,0.000000,0.092410
0.020000,391.603954,469.543751,227.000000,100.000000,0.000000,0.000000,0.092054
0.020000,393.595521,469.727227,229.000000,100.000000,0.000000,0.000000,0.091677
0.020000,395.587158,469.909932,231.000000,100.000000,0.000000,0.000000,0.091280
0.020000,397.578870,470.091825,233.000000,100.000000,0.000000,0.000000,0.090861
0.020000,399.570659,470.272863,235.000000,100.000000,0.000000,0.000000,0.090422
0.020000,401.562530,470.453005,237.000000,100.000000,0.000000,0.000000,0.089962
0.020000,403.554485,470.632210,239.000000,100.000000,0.000000,0.000000,0.089481
0.020000,405.546528,470.810436,241.000000,100.000000,0.000000,0.000000,0.088979
0.020000,407.538662,470.987642,243.000000,100.000000,0.000000,0.000000,0.088456
0.020000,409.530890,471.163786,245.000000,100.000000,0.000000,0.000000,0.087913
0.020000,411.523216,471.338826,247.000000,100.000000,0.000000,0.000000,0.087348
0.020000,413.515641,471.512721,249.000000,100.000000,0.000000,0.000000,0.086763
0.020000,415.508170,471.685429,251.000000,100.000000,0.000000,0.000000,0.086157
0.020000,417.500805,471.856909,253.000000,100.000000,0.000000,0.000000,0.085530
0.020000,419.493549,472.027119,255.000000,100.000000,0.000000,0.000000,0.084883
0.020000,421.486405,472.196018,257.000000,100.000000,0.000000,0.000000,0.084214
0.020000,423.479375,472.363563,259.000000,100.000000,0.000000,0.000000,0.083525
0.020000,425.472461,472.529714,261.000000,100.000000,0.000000,0.000000,0.082814
0.020000,427.465667,472.694428,263.000000,100.000000,0.000000,0.000000,0.082083
0.020000,429.458994,472.857664,265.000000,100.000000,0.000000,0.000000,0.081331
0.020000,431.452445,473.019380,267.000000,100.000000,0.000000,0.000000,0.080558
0.020000,433.446023,473.179534,269.000000,100.000000,0.000000,0.000000,0.079764
0.020000,435.439728,473.338085,271.000000,100.000000,0.000000,0.000000,0.078950
0.020000,437.433564,473.494992,273.000000,100.000000,0.000000,0.000000,0.078114
0.020000,439.427531,473.650211,275.000000,100.000000,0.000000,0.000000,0.077258
0.020000,441.421633,473.803703,277.000000,100.000000,0.000000,0.000000,0.076381
0.020000,443.415869,473.955424,279.000000,100.000000,0.000000,0.000000,0.075483
0.020000,445.410243,474.105333,281.000000,100.000000,0.000000,0.000000,0.074564
0.020000,447.404755,474.253389,283.000000,100.000000,0.000000,0.000000,0.073624
0.020000,449.399407,474.399550,285.000000,100.000000,0.000000,0.000000,0.072663
0.020000,451.394200,474.543773,287.000000,100.000000,0.000000,0.000000,0.071682
0.020000,453.389136,474.686017,289.000000,100.000000,0.000000,0.000000,0.070679
0.020000,455.384214,474.826241,291.000000,100.000000,0.000000,0.000000,0.069656
0.020000,457.379436,474.964403,293.000000,100.000000,0.000000,0.000000,0.068612
0.020000,459.374802,475.100460,295.000000,100.000000,0.000000,0.000000,0.067547
0.020000,461.370314,475.234371,297.000000,100.000000,0.000000,0.000000,0.066461
0.020000,463.365972,475.366095,299.000000,100.000000,0.000000,0.000000,0.065354
0.020000,465.361775,475.495589,301.000000,100.000000,0.000000,0.000000,0.064227
0.020000,467.357724,475.622812,303.000000,100.000000,0.000000,0.000000,0.063078
0.020000,469.353820,475.747722,305.000000,100.000000,0.000000,0.000000,0.061909
0.020000,471.350061,475.870277,307.000000,100.000000,0.000000,0.000000,0.060719
0.020000,473.346448,475.990435,309.000000,100.000000,0.000000,0.000000,0.059508
0.020000,475.342981,476.108155,311.000000,100.000000,0.000000,0.000000,0.058276
0.020000,477.339658,476.223395,313.000000,100.000000,0.000000,0.000000,0.057024
0.020000,479.336479,476.336113,315.000000,100.000000,0.000000,0.000000,0.055751
0.020000,481.333443,476.446268,317.000000,100.000000,0.000000,0.000000,0.054456
0.020000,483.330549,476.553817,319.000000,100.000000,0.000000,0.000000,0.053141
0.020000,485.327795,476.658719,321.000000,100.000000,0.000000,0.000000,0.051806
0.020000,487.325182,476.760933,323.000000,100.000000,0.000000,0.000000,0.050449
0.020000,489.322706,476.860416,325.000000,100.000000,0.000000,0.000000,0.049072
0.020000,491.320366,476.957127,327.000000,100.000000,0.000000,0.000000,0.047674
0.020000,493.318160,477.051024,329.000000,100.000000,0.000000,0.000000,0.046255
0.020000,495.316087,477.142067,331.000000,100.000000,0.000000,0.000000,0.044815
0.020000,497.314143,477.230212,333.000000,100.000000,0.000000,0.000000,0.043355
0.020000,499.312327,477.315419,335.000000,100.000000,0.000000,0.000000,0.041874
0.020000,501.310636,477.397646,337.000000,100.000000,0.000000,0.000000,0.040373
0.020000,503.309067,477.476851,339.000000,100.000000,0.000000,0.000000,0.038850
0.020000,505.307617,477.552994,341.000000,100.000000,0.000000,0.000000,0.037307
