dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,473.437741,417.046336,281.000000,100.000000,0.000000,0.000000,6.206872
0.020000,475.432056,416.895644,283.000000,100.000000,0.000000,0.000000,6.208669
0.020000,477.426641,416.748567,285.000000,100.000000,0.000000,0.000000,6.210496
0.020000,479.421493,416.605165,287.000000,100.000000,0.000000,0.000000,6.212354
0.020000,481.416610,416.465500,289.000000,100.000000,0.000000,0.000000,6.214243
0.020000,483.411989,416.329633,291.000000,100.000000,0.000000,0.000000,6.216161
0.020000,485.407627,416.197625,293.000000,100.000000,0.000000,0.000000,6.218110
0.020000,487.403521,416.069537,295.000000,100.000000,0.000000,0.000000,6.220090
0.020000,489.399666,415.945430,297.000000,100.000000,0.000000,0.000000,6.222099
0.020000,491.395663,415.825388,298.999603,99.960342,-1.982895,-99.144767,6.224139
0.020000,493.388761,415.709627,300.996061,99.685390,-13.747601,-588.235294,6.226205
0.020000,495.374256,415.598445,302.984666,99.175144,-25.512307,-588.235294,6.228293
0.020000,497.347439,415.492101,304.960714,98.429604,-37.277013,-588.235294,6.230398
0.020000,499.303601,415.390813,306.919497,97.448769,-49.041719,-588.235294,6.232513
0.020000,501.238032,415.294757,308.856311,96.232641,-60.806425,-588.235294,6.234632
0.020000,503.146016,415.204066,310.766450,94.781218,-72.571131,-588.235294,6.236750
0.020000,505.022838,415.118832,312.645207,93.094501,-84.335837,-588.235294,6.238860
0.020000,506.863782,415.039105,314.487877,91.172491,-96.100542,-588.235294,6.240954
0.020000,508.664130,414.964894,316.289754,89.015186,-107.865248,-588.235294,6.243027
0.020000,510.419162,414.896170,318.046132,86.622587,-119.629954,-588.235294,6.245070
0.020000,512.124159,414.832863,319.752304,83.994693,-131.394660,-588.235294,6.247077
0.020000,513.774402,414.774869,321.403566,81.131506,-143.159366,-588.235294,6.249040
0.020000,515.365171,414.722051,322.995212,78.033025,-154.924072,-588.235294,6.250951
0.020000,516.891744,414.674239,324.522534,74.699249,-166.688778,-588.235294,6.252803
0.020000,518.349405,414.631237,325.980829,71.130179,-178.453484,-588.235294,6.254586
0.020000,519.733432,414.592826,327.365389,67.325816,-190.218189,-588.235294,6.256294
0.020000,521.039503,414.558756,328.671905,63.325816,-200.000000,-489.090527,6.257919
0.020000,522.265651,414.528711,329.898421,59.325816,-200.000000,0.000000,6.259455
0.020000,523.411864,414.502334,331.044938,55.325816,-200.000000,-0.000000,6.260901
0.020000,524.478131,414.479291,332.111454,51.325816,-200.000000,0.000000,6.262255
0.020000,525.464444,414.459265,333.097970,47.325816,-200.000000,-0.000000,6.263514
0.020000,526.370795,414.441961,334.004487,43.325816,-200.000000,0.000000,6.264678
0.020000,527.197178,414.427105,334.831003,39.325816,-200.000000,0.000000,6.265744
0.020000,527.943588,414.414446,335.577519,35.325816,-200.000000,0.000000,6.266711
0.020000,528.610415,414.403749,336.244432,31.365473,-198.017105,99.144767,6.267578
0.020000,529.200404,414.394767,336.834491,27.640426,-186.252399,588.235294,6.268349
0.020000,529.718261,414.387259,337.352402,24.150672,-174.487693,588.235294,6.269027
0.020000,530.168686,414.381014,337.802871,20.896212,-162.722987,588.235294,6.269618
0.020000,530.556384,414.375853,338.190603,17.877046,-150.958281,588.235294,6.270128
0.020000,530.886059,414.371619,338.520306,15.093175,-139.193575,588.235294,6.270563
0.020000,531.162416,414.368181,338.796683,12.544597,-127.428869,588.235294,6.270927
0.020000,531.390159,414.365424,339.024442,10.231314,-115.664163,588.235294,6.271229
0.020000,531.573992,414.363248,339.208289,8.153325,-103.899458,588.235294,6.271472
0.020000,531.718622,414.361567,339.352928,6.310630,-92.134752,588.235294,6.271664
0.020000,531.828753,414.360307,339.463067,4.703229,-80.370046,588.235294,6.271810
0.020000,531.909091,414.359397,339.543411,3.331122,-68.605340,588.235294,6.271916
0.020000,531.964342,414.358776,339.598665,2.194310,-56.840634,588.235294,6.271989
0.020000,531.999212,414.358387,339.633536,1.292791,-45.075928,588.235294,6.272036
0.020000,532.018404,414.358173,339.652729,0.626567,-33.311222,588.235294,6.272061
0.020000,532.026626,414.358081,339.660951,0.195636,-21.546516,588.235294,6.272072
0.020000,532.028582,414.358060,339.662908,0.000000,-9.781811,588.235294,6.272075
0.020000,532.028582,414.358060,339.662908,0.000000,0.000000,489.090527,6.272075
