dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,316.098070,592.615713,117.000000,100.000000,0.000000,0.000000,0.384801
0.020000,317.950730,593.369137,119.000000,100.000000,0.000000,0.000000,0.387665
0.020000,319.801274,594.127743,121.000000,100.000000,0.000000,0.000000,0.390400
0.020000,321.649787,594.891288,123.000000,100.000000,0.000000,0.000000,0.393005
0.020000,323.496354,595.659524,125.000000,100.000000,0.000000,0.000000,0.395480
0.020000,325.341063,596.432211,127.000000,100.000000,0.000000,0.000000,0.397826
0.020000,327.184005,597.209105,129.000000,100.000000,0.000000,0.000000,0.400044
0.020000,329.025269,597.989967,131.000000,100.000000,0.000000,0.000000,0.402134
0.020000,330.864948,598.774556,133.000000,100.000000,0.000000,0.000000,0.404095
0.020000,332.703134,599.562635,135.000000,100.000000,0.000000,0.000000,0.405929
0.020000,334.539923,600.353967,137.000000,100.000000,0.000000,0.000000,0.407635
0.020000,336.375410,601.148316,139.000000,100.000000,0.000000,0.000000,0.409215
0.020000,338.209690,601.945446,141.000000,100.000000,0.000000,0.000000,0.410667
0.020000,340.042861,602.745123,143.000000,100.000000,0.000000,0.000000,0.411993
0.020000,341.875020,603.547115,145.000000,100.000000,0.000000,0.000000,0.413193
0.020000,343.706267,604.351189,147.000000,100.000000,0.000000,0.000000,0.414267
0.020000,345.536701,605.157113,149.000000,100.000000,0.000000,0.000000,0.415214
0.020000,347.366420,605.964656,151.000000,100.000000,0.000000,0.000000,0.416036
0.020000,349.195527,606.773588,153.000000,100.000000,0.000000,0.000000,0.416732
0.020000,351.024121,607.583678,155.000000,100.000000,0.000000,0.000000,0.417303
0.020000,352.852302,608.394697,157.000000,100.000000,0.000000,0.000000,0.417748
0.020000,354.680174,609.206415,159.000000,100.000000,0.000000,0.000000,0.418068
0.020000,356.507837,610.018603,161.000000,100.000000,0.000000,0.000000,0.418263
0.020000,358.335392,610.831033,163.000000,100.000000,0.000000,0.000000,0.418332
0.020000,360.162941,611.643476,165.000000,100.000000,0.000000,0.000000,0.418277
0.020000,361.990587,612.455702,167.000000,100.000000,0.000000,0.000000,0.418096
0.020000,363.818431,613.267483,169.000000,100.000000,0.000000,0.000000,0.417789
0.020000,365.646574,614.078590,171.000000,100.000000,0.000000,0.000000,0.417358
0.020000,367.475117,614.888793,173.000000,100.000000,0.000000,0.000000,0.416801
0.020000,369.304162,615.697863,175.000000,100.000000,0.000000,0.000000,0.416119
0.020000,371.133810,616.505570,177.000000,100.000000,0.000000,0.000000,0.415311
0.020000,372.964160,617.311683,179.000000,100.000000,0.000000,0.000000,0.414377
0.020000,374.795312,618.115972,181.000000,100.000000,0.000000,0.000000,0.413317
0.020000,376.627367,618.918204,183.000000,100.000000,0.000000,0.000000,0.412132
0.020000,378.460422,619.718147,185.000000,100.000000,0.000000,0.000000,0.410819
0.020000,380.294575,620.515569,187.000000,100.000000,0.000000,0.000000,0.409381
0.020000,382.129924,621.310235,189.000000,100.000000,0.000000,0.000000,0.407815
0.020000,383.966565,622.101910,191.000000,100.000000,0.000000,0.000000,0.406123
0.020000,385.804594,622.890358,193.000000,100.000000,0.000000,0.000000,0.404303
0.020000,387.644104,623.675342,195.000000,100.000000,0.000000,0.000000,0.402355
0.020000,389.485190,624.456625,197.000000,100.000000,0.000000,0.000000,0.400280
0.020000,391.327943,625.233968,199.000000,100.000000,0.000000,0.000000,0.398076
0.020000,393.172454,626.007129,201.000000,100.000000,0.000000,0.000000,0.395744
0.020000,395.018813,626.775867,203.000000,100.000000,0.000000,0.000000,0.393283
0.020000,396.867107,627.539939,205.000000,100.000000,0.000000,0.000000,0.390692
0.020000,398.717424,628.299100,207.000000,100.000000,0.000000,0.000000,0.387972
0.020000,400.569847,629.053106,209.000000,100.000000,0.000000,0.000000,0.385122
0.020000,402.424461,629.801708,211.000000,100.000000,0.000000,0.000000,0.382142
0.020000,404.281347,630.544658,213.000000,100.000000,0.000000,0.000000,0.379031
0.020000,406.140582,631.281705,215.000000,100.000000,0.000000,0.000000,0.375789
0.020000,408.002246,632.012599,217.000000,100.000000,0.000000,0.000000,0.372415
0.020000,409.866412,632.737085,219.000000,100.000000,0.000000,0.000000,0.368910
0.020000,411.733154,633.454909,221.000000,100.000000,0.000000,0.000000,0.365273
0.020000,413.602541,634.165815,223.000000,100.000000,0.000000,0.000000,0.361503
0.020000,415.474641,634.869545,225.000000,100.000000,0.000000,0.000000,0.357601
